,Product Name,Prices,Descriptions,Ratings
339,"REDMI Note 14 Pro 5G (Black, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,327 Ratings & 195 Reviews"
340,"realme 12x 5G (Woodland Green, 128 GB)","₹12,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,04,042 Ratings & 4,905 Reviews"
341,"realme 12x 5G (Twilight Purple, 128 GB)","₹12,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,04,042 Ratings & 4,905 Reviews"
342,"Infinix GT 20 Pro (Mecha Blue, 256 GB)","₹24,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 8200 Ultimate Processor1 Year Warranty,"14,069 Ratings & 1,091 Reviews"
343,"Nokia 105 PSS, Keypad Mobile Phone with FM Radio, Memory Card Slot","₹1,699",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D ProcessorNo Warranty on this Product,"9,188 Ratings & 578 Reviews"
344,"REDMI Note 14 Pro 5G (Phantom Purple, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,327 Ratings & 195 Reviews"
345,"POCO C65 (Pastel Blue, 128 GB)","₹9,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP + AI Lens + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,"29,607 Ratings & 1,440 Reviews"
346,"realme 14 Pro+ 5G (Pearl White, 256 GB)","₹34,999",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"3,026 Ratings & 428 Reviews"
347,"realme 14 Pro+ 5G (Suede Grey, 256 GB)","₹34,999",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"3,026 Ratings & 428 Reviews"
348,"Apple iPhone 16e (Black, 256 GB)","₹69,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP Rear Camera | 12MP Front CameraA18 Chip, 6 Core Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",310 Ratings & 16 Reviews
349,Kechaoda K9,"₹1,125",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,"3,474 Ratings & 288 Reviews"
350,"SAMSUNG Galaxy A16 5G (Gold, 128 GB)","₹15,499",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,830 Ratings & 47 Reviews
351,Kechaoda K9,"₹1,174",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Company Domestic Warranty by Company Authorized Service Center.,"3,474 Ratings & 288 Reviews"
352,Kechaoda K9,"₹1,125",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Company Domestic Warranty by Company Authorized Service Center.,"3,474 Ratings & 288 Reviews"
353,"REDMI 13c 5G (Startrail Silver, 128 GB)","₹12,989",6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year,"37,707 Ratings & 1,625 Reviews"
354,LAVA Gem Power Dual Sim Keypad Phone|2575 mAh Battery| Expandable Upto 32 MB,"₹1,615",4 MB RAM | 4 MB ROM | Expandable Upto 32 MB7.11 cm (2.8 inch) QVGA Display2MP Rear Camera2575 mAh Battery1 YEAR REPLACEMENT WARRANTY,"2,979 Ratings & 189 Reviews"
355,"Google Pixel 7 (Lemongrass, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Full HD+ Display50MP + 12MP | 10.8MP Front Camera4270 mAh BatteryGoogle Tensor G2 Processor1 Year warranty,"18,283 Ratings & 2,026 Reviews"
356,"Apple iPhone 14 (Starlight, 128 GB)","₹54,999","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","2,54,421 Ratings & 9,875 Reviews"
357,"POCO X7 5G (Cosmic Silver, 256 GB)","₹20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,695 Ratings & 312 Reviews"
358,"IQOO Z9 Lite 5G (Mocha Brown, 128 GB)","₹10,585",4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,"2,277 Ratings & 118 Reviews"
359,"Apple iPhone 16 Pro (Natural Titanium, 128 GB)","₹1,12,900","128 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews"
360,"REDMI A4 (Sparkle Purple, 128 GB)","₹9,692",4 GB RAM | 128 GB ROM17.48 cm (6.88 inch) Display50MP Rear Camera5160 mAh Battery1 Year,"3,736 Ratings & 205 Reviews"
361,"realme 13 Pro+ 5G (Monet Purple, 256 GB)","₹25,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"11,333 Ratings & 1,160 Reviews"
362,Nokia 105 Classic with Charger,"₹1,399",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera800 mAh BatterySC6531E Processor1 Month Company Domestic Warranty by Company Authorized Service Center.,"4,101 Ratings & 210 Reviews"
363,"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹13,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"19,377 Ratings & 1,436 Reviews"
364,"REDMI 14C 5G (Stargaze Black, 128 GB)","₹10,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,740 Ratings & 52 Reviews
365,"REDMI Note 14 Pro 5G (Black, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,327 Ratings & 195 Reviews"
366,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,599",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera800 mAh Lithium Ion BatterySC6531E Processor1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,"1,44,204 Ratings & 8,849 Reviews"
367,"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"13,346 Ratings & 1,075 Reviews"
368,"REDMI Note 14 Pro 5G (Phantom Purple, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,327 Ratings & 195 Reviews"
369,"realme C63 (Leather Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"10,449 Ratings & 532 Reviews"
370,Kechaoda K9,"₹1,167",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Company Domestic Warranty by Company Authorized Service Center.,"3,474 Ratings & 288 Reviews"
371,"SAMSUNG Galaxy A16 5G (Light Green, 128 GB)","₹16,399",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,"1,077 Ratings & 70 Reviews"
372,"OnePlus Nord 4 5G (Mercurial Silver, 256 GB)","₹30,720",12 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5500 mAh Battery1 Year,424 Ratings & 19 Reviews
373,Nokia 106,"₹1,699",32 MB RAM | 32 MB ROM17.02 cm (6.7 inch) Display1000 mAh BatterySC6531E Processor1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,"3,788 Ratings & 211 Reviews"
374,LAVA LF9000,"₹1,699",20 MB RAM | 20 MB ROM7.11 cm (2.8 inch) Display1.3MP Rear Camera2575 mAh BatteryNo warranty,592 Ratings & 34 Reviews
375,LAVA LF9000,"₹1,699",20 MB RAM | 20 MB ROM7.11 cm (2.8 inch) Quarter QVGA Display1.3MP Rear Camera2575 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,592 Ratings & 34 Reviews
376,Jmax DELUXE -9,₹580,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty,124 Ratings & 13 Reviews
377,"IQOO Z9 Lite 5G (Mocha Brown, 128 GB)","₹13,499",6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,"3,815 Ratings & 149 Reviews"
378,"POCO M7 Pro 5G (Lunar Dust, 128 GB)","₹13,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 20MP Front Camera5110 mAh BatteryDimensity 7025 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"6,528 Ratings & 700 Reviews"
379,"POCO X7 5G (Cosmic Silver, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,695 Ratings & 312 Reviews"
380,"Apple iPhone 16 Pro (White Titanium, 512 GB)","₹1,42,900","512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews"
381,"Apple 16 Pro Max (White Titanium, 256 GB)","₹1,35,900","256 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",349 Ratings & 28 Reviews
382,"SAMSUNG Galaxy F55 5G (Apricot Crush, 256 GB)","₹23,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 50MP Front Camera5000 mAh Battery7 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"1,632 Ratings & 127 Reviews"
383,"realme 12x 5G (Coral Red, 128 GB)","₹12,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,04,042 Ratings & 4,905 Reviews"
384,"REDMI 14C 5G (Stargaze Black, 128 GB)","₹10,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,740 Ratings & 52 Reviews
385,"REDMI Note 14 Pro 5G (Black, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,327 Ratings & 195 Reviews"
386,"realme 14 Pro+ 5G (Suede Grey, 128 GB)","₹29,999",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"4,662 Ratings & 757 Reviews"
387,"vivo X200 Pro 5G (Cosmos Black, 512 GB)","₹94,999",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP + 50MP + 200MP | 32MP Front Camera6000 mAh BatteryDimensity 9400 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,682 Ratings & 174 Reviews
388,"REDMI Note 14 Pro 5G (Phantom Purple, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,327 Ratings & 195 Reviews"
389,"POCO X7 Pro 5G (Nebula Green, 256 GB)","₹27,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP | 20MP Front Camera6550 mAh BatteryDimensity D8400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,365 Ratings & 352 Reviews"
390,"SAMSUNG Galaxy S24 5G (Marble Gray, 128 GB)","₹74,999",8 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"1,249 Ratings & 123 Reviews"
391,"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹25,258",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"10,775 Ratings & 972 Reviews"
392,"POCO F6 5G (Black, 256 GB)","₹24,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP (OIS) + 8MP | 20MP Front Camera5000 mAh Battery8s Gen3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"6,358 Ratings & 633 Reviews"
393,Kechaoda K115,₹998,32 MB RAM | 32 GB ROM | Expandable Upto 32 MB3.66 cm (1.44 inch) NA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNA Processor1 Year Manufacturer Warranty,"39,285 Ratings & 2,591 Reviews"
394,"POCO X7 Pro 5G (Yellow, 256 GB)","₹25,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP | 20MP Front Camera6550 mAh BatteryDimensity D8400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"4,169 Ratings & 786 Reviews"
395,"OPPO A3 Pro 5G (Starry Black, 256 GB)","₹18,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,986 Ratings & 89 Reviews"
396,"REDMI Note 13 Pro 5G (Scarlet Red, 128 GB)","₹17,499",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"36,197 Ratings & 2,861 Reviews"
397,Kechaoda K115,₹988,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNA ProcessorNO WARRANTY,"39,285 Ratings & 2,591 Reviews"
398,"Google Pixel 9 Pro XL (Hazel, 256 GB)","₹1,14,999",16 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 48MP + 48MP | 42MP Front Camera5060 mAh BatteryGoogle Tensor G4 Processor1 Year Domestic Warranty,640 Ratings & 58 Reviews
399,"Apple 15 Plus (Blue, 128 GB)","₹74,900","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","18,893 Ratings & 1,085 Reviews"
400,"realme 13 Pro 5G (Monet Purple, 512 GB)","₹26,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,710 Ratings & 55 Reviews
401,"realme 13 Pro 5G (Emerald Green, 256 GB)","₹23,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"6,483 Ratings & 466 Reviews"
402,"realme 12x 5G (Coral Red, 128 GB)","₹13,499",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"51,449 Ratings & 1,891 Reviews"
403,"realme GT 6T 5G (Fluid Silver, 512 GB)","₹32,990",12 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,946 Ratings & 89 Reviews
404,"OPPO A3x 5G (Starry Purple, 64 GB)","₹11,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"2,150 Ratings & 93 Reviews"
405,"vivo Y58 5G (Himalayan Blue, 128 GB)","₹16,300",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Display50MP + 2MP | 8MP Front Camera6000 mAh Battery4 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,734 Ratings & 34 Reviews
406,"Google Pixel 7 (Lemongrass, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Full HD+ Display50MP + 12MP | 10.8MP Front Camera4270 mAh BatteryGoogle Tensor G2 Processor1 Year warranty,"18,283 Ratings & 2,026 Reviews"
407,"LAVA Yuva Star (Glossy Black, 64 GB)","₹6,749",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc SC9863A Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,676 Ratings & 40 Reviews
408,"OPPO A3 Pro 5G (Starry Black, 128 GB)","₹16,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,986 Ratings & 89 Reviews"
409,"IQOO Neo 10R 5G (Raging Blue, 256 GB)","₹34,499",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5 Ratings & 1 Reviews
410,"Google Pixel 7a (Sea, 128 GB)","₹27,999",8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display64MP (OIS) + 13MP | 13MP Front Camera4300 mAh BatteryTensor G2 Processor1 Year Handset and 6 Months Accessories,"26,564 Ratings & 2,640 Reviews"
411,"SAMSUNG Galaxy Z Fold5 (Icy Blue, 512 GB)","₹1,09,990",12 GB RAM | 512 GB ROM15.75 cm (6.2 inch) Display50MP + 12MP + 10MP4400 mAh BatterySnapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,421 Ratings & 24 Reviews
412,"Infinix Note 40 5G (Obsidian Black, 256 GB)","₹15,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7020 Processor1 Year on Handset,"9,889 Ratings & 987 Reviews"
413,"LAVA Yuva Star (Glossy Black, 64 GB)","₹6,749",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc SC9863A Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,676 Ratings & 40 Reviews
414,ringme R1+ JUMBO,"₹1,449",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display1MP Rear Camera4000 mAh Battery1 MONTH Domestic Warranty,109 Ratings & 9 Reviews
415,"realme GT 6T 5G (Razor Green, 256 GB)","₹29,558",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,946 Ratings & 89 Reviews
416,"REDMI 14C 5G (Stardust Purple, 128 GB)","₹11,600",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"1,279 Ratings & 84 Reviews"
417,"SAMSUNG Galaxy S24 Ultra 5G (Titanium Gray, 256 GB)","₹1,19,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP Front Camera5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"1,571 Ratings & 146 Reviews"
418,"Xiaomi 14 CIVI (Shadow Black, 256 GB)","₹39,999",8 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"1,298 Ratings & 161 Reviews"
419,"Google Pixel 7 (Snow, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Full HD+ Display50MP + 12MP | 10.8MP Front Camera4270 mAh BatteryGoogle Tensor G2 ProcessorNA,"18,283 Ratings & 2,026 Reviews"
420,"itel 05i|Leather Finish|4000 Mah Battery|Type C Charging Support (Crystal Blue, 32 GB)","₹5,520",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB16.94 cm (6.67 inch) HD+ Display5MP + 0.3MP | 2MP Front Camera4000 mAh BatteryUnisoc SC9863A1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,556 Ratings & 22 Reviews
421,"LAVA Yuva Star (GLOSSY LAVENDER, 64 GB)","₹6,640",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc SC9863A Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,676 Ratings & 40 Reviews
422,"OnePlus 13 (Midnight Ocean, 512 GB)","₹72,999","16 GB RAM | 512 GB ROM17.32 cm (6.82 inch) Quad HD+ Display50MP + 50MP + 50MP | 32MP Front Camera6000 mAh BatterySnapdragon® 8 Elite Processor1 Year Warranty
1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase",51 Ratings & 6 Reviews
423,"REDMI 14C 5G (Starlight Blue, 128 GB)","₹10,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,740 Ratings & 52 Reviews
424,"realme Narzo N65 5G (Deep Green, 128 GB)","₹12,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year,153 Ratings & 8 Reviews
425,"Apple Phone 15 (Blue, 512 GB)","₹94,400","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",85 Ratings & 10 Reviews
